name|product_tmpl_id|product_name|product_code
100593|MD112S-05E||411326
100139|MD112S-12EI||111000842
101137|MD112S-12EI||CI_MD112S-EI
101151|MD148S-12I||77708
100102|MD205S-05E||G309109
100593|MD212S-05E||411325
100038|MD224D-15E||4600002
100038|MD224D-15EI||4600006
100139|MD224D-15EI||4050155
110590|MD324S-09ERW||4
100561|MDP1603181G||64306120
101623|MDR-100-12||244100025
101623|MDR-100-24||244100026
101623|MDR-60-12||244100023
101623|MDR-60-24||244100024
102347|MDS-20UA||560000003XS00
100449|ME105S-05E||12548
130062|ME105S-05E||1899
101686|MEL-FS50RB||54501003
110500|MEL-FS50RB1-24-WP||54205053
103701|MEL-FS50RB1-24WP-SA||SE/54203038
103702|MEL-FS50RB1-24WP-SA||SE/54203038
110500|MEL-FS50RB1-24WP-SA||54203038
101678|MEL-FS50WW1||390002850
102081|MEL-FS50W-WPCB||0825-1111-01
103726|MER100693-27657||030.05.009
101970|MF-51MD1B||20131104002
101233|MG-4EK||A3672P4
103605|MG-4EK||A3672P4
120015|MG-4EK||A3672P4
120142|MG-4EK||V61O3
103605|MG-6EK||A3672P6
120015|MG-6EK||A3672P6
102250|MG824S-05RU||108100004
102250|MG824S-05RW||108100004
101233|MG-8EK||A3672P8
103605|MG-8EK||A3672P8
120015|MG-8EK||A3672P8
104424|MI0283AAT-8CP1||W00778N00
104424|MI0283AAT-8CP2||K08595
104424|MI0283AAT-8CP3||K09597
104424|MI0283AAT-8CP4||K08695
104424|MI0283AAT-8CP5||K09697
103969|MI0430AET-2||4CZ08430003
104035|MI0430AET-2||4CZ08430003
101059|MI0430AET-2RP||12155387
104424|MI0430Z1T-10CP||K09590
104424|MI0430Z1T-10CP1||K09690
100197|MI0700BNT-6CP1||P018417
104035|MI12864BZ-G||4CZ02100010
101393|MIC2950-06BZ||7371116
110024|MIC2950-06BZ||7371116
102478|MICROSD/8GB/KCL4||2078
150001|MICROSD-2GB/MLC||TS2GUSD
102242|MINI-E14||IUL699/G
120418|MINI-E14||XZ3S00005
100197|MINIPCIE-WIFI/INTEL/7260HMW||P011950
100197|MINIPCI-WIFI/WLM200NX||P11237
104185|MIX-H310A1-A10-4L||E500-5141
110487|MK03-1A66B-500W||M38600752
101883|MK03-1A66C-100W||7202-00-00
101279|MK03-1A66C-150W||58000724005
101378|MK03-1A66C-150W||M38600752
110487|MK03-1A66C-150W||M38600752
101279|MK03-1A66C-500W||58000724005
100469|MK04-1A66B-500W||CP1334018
101841|MK04-1A66B-500W||CEL00171
101740|MK04-1C90C-500W||24087
120061|MK06-10-E||28707/71530
102059|MK06-5-B||SW000002
110487|MK06-6-A||M386000500
100654|MK06-6-B||1141000025
101378|MK06-6-B||M38600052
110487|MK06-6-B||M38600052
100187|MK06-6-OE||51202602000
130062|MK06-6-OE||4835
100571|MK06-7-B||211-00000006-00C
120061|MK06-7-B||96476
101181|MK06-8-K||RSENSX59050
100469|MK11-1A66B-500W||CP1334005
100768|MK11-1A66B-500W||CP1334005
110500|MK11-1A66B-500W||50605022
103257|MK13-1A66B-500W||V0630040
103317|MK13-1A66B-500W||QF5029
100574|MK13-1A81A-500W||5029
100651|MK13-1A81A-500W||23190130
100187|MK15-B-2||51642600000
100302|MK15-B-2||6PZ056184
100841|MK15-B-2||2201.0100.01
101373|MK15-B-2||FAR5541335
120338|MK15-B-2-OE||09803087-0
102315|MK15-D-2||001S02000105BF (009452)
100102|MK16-B-2||G337024
100572|MK16-B-2||206917
100593|MK16-B-2||782298
100721|MK16-B-2||MK16-400-B-2
101664|MK16-B-2||0960-0001
101803|MK16-B-2||XSW00040
102038|MK16-B-2||630100001
130062|MK16-B-2||4377
101114|MK18-B-100W||62322
103257|MK21M-1A66B-500W||V0367615
103317|MK21M-1A66B-500W||QF5344
120414|MK21P-BV18744||E-16434
102198|MK22-B-2||4804350
102419|MK22-B-2||274203
104329|MK22-B-2||274203
120061|MK22-B-2||274203
120333|MK22-B-2||700938701
100788|MK23-35-B-2||694130008
103550|MK23-46-BV15562||139926C
103550|MK23-66-BV13557||139927C
100593|MK23-90-B-2||783285
100435|MK24-A-3||4405513
102113|MK26-1A85C-500W||I.2548
100847|MK6-6-C||3115
120061|MK6-7-BV179||91932
101181|ML103S-03E||PC0003X0303-OBSOLETO
101181|ML103S-03E-TR||PC0003X0303
120333|ML105S-05E||701518201
120333|ML105S-12E||701634301
120432|ML105S-12E||CIN875
102419|ML112S-05E-TR||290357
103605|ML112S-05E-TR||A3549P1205.R01
104329|ML112S-05E-TR||290357
102863|ML1610||384010
102863|ML-1860/SEE||384010
120333|ML205S-12EI||701410101
102863|ML-2165W/SEE||384010
110477|ML4622CP||20000257
110574|MMZ344||3170408470000
100187|MOD-10032LRU-A1661X2||56005000300
102113|MOD-2835-CW-220||I.3943
101261|MOD-ED061-P-TEZ||ED061
110050|MOD-G07VW-TYG-DVI||192093
101063|MOD-JVV5035-LED-PIN||AA0430-JVV5035LE
102419|MOD-JVV5035-LED-PIN||313952
104329|MOD-JVV5035-LED-PIN||313952
101530|MOD-M070WL3ADV-TG5U||AC014836
101984|MOD-M070WL3ADV-TG5U||1111079V
110574|MOD-M070WL3ADV-TG5U||1310501670000-OBS
101530|MOD-M070WL3ADV-TG5U/R00||AC014836
101984|MOD-M070WL3ADV-TG5U/R00||1111079V
110574|MOD-M070WL3ADV-TG5U/R00||1310501670000-OBS
100290|MOD-MAN4238FSTN-BLP||AB658
103127|MOD-MBUS-8/485||CS/AC/53
100197|MONITOR-17OF/12VDC/O||P013057
100197|MONITOR-32OF/HB/O||P8315
100969|MONOL102||217MT740010
120003|MONOL106||DHP 0230 X
101776|MONOL16934-1||11110386
101776|MONOL16934-2||11110387
101776|MONOL16934-3||11110393
101776|MONOL16934-4||11110394
101776|MONOL16934-5||11110395
101776|MONOL16934-6||11110396
101746|MONOL17149||60111154
100344|MONOL17875180148-4MMPCHM||1000003235
101945|MONOL17875180148-4MMPCHM||2001006252
120060|MONOL17875180148-4MMPCHM||1000003235
120003|MONOL17987-DHP0230X||DHX 1220 A
101678|MON-P-00301||10180918
101678|MON-P-00301-WW||10180920
102202|MON-S-00104||LITMONS00104
102067|MON-S-21101||91552
101678|MON-S-21101-WW||10180922
150001|MOUSE-USB/BLANCO||OM0414CW
100121|MP1010B-EF-LF||1022-00-00
100786|MP1010B-EF-LF||1022-00-00
101284|MP1517DR-P-LF-Z||500000058
101067|MP1521EK-LF||5046000007
100334|MP2359DT-LF-Z||5755
101327|MP2359DT-LF-Z||68MP2359DO
102044|MP2359DT-LF-Z||5755
120338|MP2359DT-LF-Z||7050997-0
110484|MP356-W||FB3506L
110574|MP-60102||1312703090000
100197|MP-6100||P7847
101992|MP-61M51B||91211
101594|MPA400MU-24M||M 168946
130062|MPM-05S-12PB||4159
100449|MPM-20SV-24||14613
101284|MPM-25S-24||900300016
101594|MPS-45-24||M 168945
101594|MPS-65-24||M 168944
110574|MPX-885||3110603030000
101494|MR16-3A-3X1W-CW||3122011
101678|MR16-3A-3X1W-CW||92000128
101678|MR16-3A-3X3W-CW||95000079
101761|MR16-3A-3X3W-CW||158178
101798|MR16-3A-3X3W-CW||700212000001
101825|MR16-3A-3X3W-CW||158178
101937|MR16-3A-3X3W-CW||40000
101965|MR16-3A-3X3W-CW||158178
101678|MR16-3A-3X3W-WW||21016002
101761|MR16-3A-3X3W-WW||158179
101825|MR16-3A-3X3W-WW||158179
101889|MR16-3A-3X3W-WW||302503
101937|MR16-3A-3X3W-WW||40001
102155|MR16-3A-3X3W-WW||158179
101678|MR16-5WCOB-CW||91003885
101825|MR16-5WCOB-CW||91211
101678|MR16-5WCOB-WW||91003887
100280|MS05-1A87-75D||00GE002381
103662|MS05-1A87-75D||3802005A
100280|MS05-2A87-78D||00GE002382
103662|MS05-2A87-78D||3802006A
100102|MS06-1-PP||G337025
100102|MS06-2-PP||G337025
102113|MS06-PP||I.2549
103860|MS421R-IV03E||Z03BAT01
101918|MS621FE||119-1003
103696|MS621FE||119-1003
100571|MS621FE-FL11E||P-E00243/P-E00245
101915|MS621FE-FL11E||139638
101918|MS621FE-FL11E||119-2003//1081-1003
103696|MS621FE-FL11E||119-2003
101219|MSB14||01803110-0
110024|MSM82C55A-2RS||7374036
100428|MSR7805-12W||I17303
101181|MSR7805-15WUP||PC15V0X0004
100197|MT38W2011A901ZQXZI-X68||P012166
100774|MW905||ALI09V5000
100244|MW96||15868
110438|N8T28N||ELI10186
110438|N8T95N||ELJ10188
100197|NANO-4386A2-600-R10||P5793
100197|NANO-8522E-1GZ-R13||P7001
100197|NANO-8522E-600-R13||P6422
100197|NANO-8522E-600-R13/GMV||P6422
100197|NANO-945GSE2-N270-R10||P7841
100197|NANO-945GSE-N270-R10||P2222
100197|NANO-GX-466/MODIF||P5733
100197|NANO-GX-466-R10||P5340
100197|NANO-GX-466-R10/GMV||P5794
100197|NANO-GX-466-R10/TMB||P5340
110566|NANO-GX-466-R11/CS||07/ELE.0002
100197|NANO-GX-466-R11/GMV||P6441
100197|NANO-GX-466-R11/MODIF||P6440
100197|NANO-GX-466-R11/MODIF/R00||P6440
100197|NANO-GX-466-R11/TMB||P5570
100197|NANO-GX-466-R11-N/GMV||P6511
100197|NANO-LX-800-R12||P5746
101934|NANO-LX-800-R12||PRO533
100197|NANO-LX-800-R12/GMV2||P8530
100197|NANO-LX-800-R12/GMV2/RE||P015415
100197|NANO-LX-800-R12/GMV3||P8531
100197|NANO-LX-800-R12/GMV3/RE||P015451-OBS
100197|NANO-LX-800-R12/GMV3/RE/R00||P015451-OBS
100197|NANO-LX-800-R12/RE||P015450
100197|NANO-LX-800-R12/USB/RE||P015451
110574|NANO-PV-D4251-R10/PR||32660000100
104012|NAT102299-20190708-1||IA100010
102689|NC-778/W||T-E-CPU-NCPT100
110248|NC-920||60000002021
110520|NCB410U||107201310
120369|NCP803SN160T1G||60100
110436|NDI-02S-V||761602
110436|NDI-05S-V||761605
110436|NDI-07S-V||761607
100593|NDPL-04V||531271
100469|NDS-02-V||PE1000010
100768|NDS-02-V||PE1000010
100469|NDS-03-V||PE1000005
100768|NDS-03-V||PE1000005
100469|NDS-05-V||PE1000009
100768|NDS-05-V||PE1000009
100102|NDS-06-V||G316039
100469|NDS-06-V||PE1000003
100768|NDS-06-V||PE1000003
100469|NDSR-05-V||PE1000029
100768|NDSR-05-V||PE1000029
100469|NDSR-06-V||PE1000030
100768|NDSR-06-V||PE1000030
100187|NETDCU8-32FN-WCE50-PRO||98050000000
100187|NETDCU8-LIN||56021
100279|NGM2611-C13||618773000
100631|NGM2611-C13||ITGS-NGM2611
101410|NGM2611-C13||21502611
110155|NHDS-04||4561
100223|NHDS-04-V||200031675
101208|NHDS-04-V||SMD09011
100511|NHDS-08-V||SWITCIKH08030
100893|NHS-12||5229
101206|NJM3517D2||520023
101623|NL10276BC13-01C||200100601
110024|NM27C020QE120||7377415
120362|NO2-M-20||2805
100197|NOVA-4898N-300-R4||P4494
102860|NOVA-C400R-RS||NW7021531
100197|NOVA-C400R-RS-R20||P5204
100816|NOVA-C400R-RS-R20||1200
110397|NPH1,3-12||AN000002
100115|NPORT IA-5250||0968ETH000200
103827|NS-105ACR||1405020300046
101042|NS-205A_V2R||490514
101042|NS-205A-CR||490514
110574|NS-205PSE-24V CR||1390303120000
101042|NS-208A-CR||490560
103827|NSM-208PSE-24V-CR||1405020100262
110574|NSM-208PSE-24V-CR||1390301151902
130007|NSM-208PSE-M12_CR||1405020100271
100121|NTF5P03T3G||M06.VS.T6
101225|OA5236E||6010001
101726|OA5236E||622000006
101753|OA5236E||3113
101704|OA52B6||MON0A52B6
101225|OA5436||6010001
101746|OA5436||60110093
101704|OA54B6||MON0A54B6
101746|OA5536||60110088
100969|OM11861SDX||4002525
110574|OM1320SMM||1101113203050
110574|OM1326N2M||1101101174070
110574|OM1812N2M||1101178124070
110574|OM1812STM||937539812
110574|OM183SCP||1101101831199
110574|OM185-12STM||1101101851050
100969|OM185SRP||002ET400050
100969|OM186SRP||002ET400049
110574|OM1912N2M||1101179124070
110574|OM1912STM||1101119121099
110067|OM4001STT||925824001
110574|OM4001STT||925824001
110574|OM4202RCP||D0400OM4202TO
110574|OM4202SCP||D040M4202RCT0
100969|OM4216CRAP||3003170
110067|OM5203STT||937739203
110574|OM5203STT||1042652033916
110574|OM5234STT||937735234
110574|OM5304STP||D04OM5304STS0
110574|OM7764ASMM||11011177643070
110329|OMR13895SFK||5060190030
103638|ORD047B02||10BMIN00207
103638|ORD047HD01B-Z-V02||10BMIN00210
100469|ORD9216-2530||RL3000001
100768|ORD9216-2530||RL3000001
101612|ORD9216-2530||REED
110155|OSC10MHZ-3,3V-HSO751||9155
101142|OSC11,0592MHZ||60400
101142|OSC11,0592MHZ-HS||60401
110155|OSC12,352MHZ||7157
100500|OSC16MHZ||64212
100572|OSC16MHZ||CCZ16MHZ
100946|OSC24MHZ-100PPM-3,3V-HS||66890071
100714|OSC36,864MHZ||J421210
100139|OSC56MHZ-HS||180465600
102351|OS-W10E-600-01607-MUI||PUNTOCOB26
102978|OS-W10E-600-01607-MUI||100142526
103724|OS-W10E-600-01607-MUI||160305
104113|OS-W10E-600-01607-MUI||AAEON_W10IOT
104196|OS-W10E-600-01607-MUI||MNL0020181
110477|OS-W10E-600-01607-MUI||830100016
120168|OS-W10E-600-01607-MUI||NAF0034
100097|OS-W10H-600-01607-MUI||AK329
104096|OS-W10V-600-01607-MUI||ITXWIN10IOTENT
104196|OS-W10V-600-01607-MUI||MNL0020178
100604|OTTOUCHPL002BA||20001333
101929|P05E00055-00||MPOP10018
120414|P1-1A15-PHILIPS||E-10480
110574|P420HVN02V0||1312000760900
150001|P4-2400/S478/533||SM76L-0800-1077
101206|P80C3216||520006
101015|PA040XS1||102008
110520|PA040XS1||702102309
120111|PA040XS1||610663
110520|PA050DS7||702132108
101169|PA064DS1||MHW-00616
102481|PA10-A6930A1R1GH160G||EL-120360
102481|PA10-A6930A1R2GH160G||EL-120360
102481|PA10-A6930A1R2GH160G/R00||EL-110379
102481|PA10-A6930A1R2GH160G/R01||EL-110379
102481|PA10-A6930A1R2GH160G/R02||EL-120360
103336|PA10-AEC6638A3M120SSD4GB||9726AEC6638A
102804|PA10-AIS5450A1R2ACF||2000247
102804|PA10-AIS5450A1R2ACF/R00||2000247
103683|PA10-BOX6404U1900R4SD324G||2429960006
103683|PA10-BOX6404U1900R4SD324G/R00||2429960006
104196|PA10-J501F69I5R8SSD120||MNL0020180
103738|PA10-NANO26100R8M2256||MISC40
102863|PA10-P1000PQ670I3R2/R04||384,116
102738|PA10-R305A160G41R2160G||4570
102881|PA10-R305DH67DLR4HDVD||12113/216
100097|PA10-R305PQ57R4RED||MMIPC06
100097|PA10-R305PQ57R4RED/R00||MMIPC06
100097|PA10-R305PQ57R4RED/R01||MMIPC06
100097|PA10-R305PQ57R4RED/R02||MMIPC06
100097|PA10-R305SPCIE51P2GBR||MMIPC05
100097|PA10-R305SPCIE51P2GBR/R00||MMIPC05
100097|PA10-R305SPCIE51P2GBRED||MMIPC05
102881|PA10-TAGM45AR2SSD||12240/221
101825|PA3B19||91908
110093|PA5-E180AS1WDR512C2G||19
110093|PA5-E180S1WDR512C2G||19
110487|PA6-A6410R512MH160G||ES2:NNA040000001
110487|PA6-A6410R512MH160G/R00||ES2:NNA040000001
100778|PA6-E1000W9371R128D32||464000
101623|PA6-E181LX2R256H160G||228190600
100816|PA6-IOWAGXCF128IG||2106
100816|PA6-VITO2070TGC||2653
100816|PA6-VITO2070XTGC||2653
100816|PA6-VITO2070XTGC/R00||2653
102614|PA7-E360AULT3MNLR4MSATA120||E200014
100816|PA7-IOWALXCF128IG||9173
100816|PA7-IOWALXCF128IG/R00||9173
100816|PA7-IOWALXCF128IG/R01||9173
100816|PA7-IOWALXCF128IG/R02||9173
100816|PA7-IOWALXCF128IG/R04||9173
100816|PA7-IOWALXCF128IG/R05||9173
100816|PA7-IOWALXCF128IG/R06||9173
100816|PA7-IOWALXCF128IG/R07||22744
100816|PA7-IOWALXCF128IG/R08||702885
100344|PA7-NLX800R512C1G||1203000869
100344|PA7-NLX800R512C512/R00||1203000869
100744|PA8-107GR3786R256||PA9107GR3607R128
100744|PA8-107GR3786R256/R00||PA8-107GR3786R256
100744|PA8-107GR3786R256/R01||PA8-107GR3786R256
110398|PA8-220R3705R256||99002UPA8R220
102654|PA8-360R3786R128MH160G||3150143500
110487|PA8-A6820BA2R128C1||ES2:MICRORDEN-1GH
110487|PA8-E181AS3R256||ES2: GMA-PCCOMPACTO
110487|PA8-E281BR1GC8G/R01||ES2:PC ECW281B
100816|PA8-ECW181LX2R256HD||4496
100197|PA8-R305R3786R256HD||PA8R305GW
130081|PA9-A6420A1R1GS8G||AEIPCATFNR00
130081|PA9-A6420A1R1SSD||AEIPCCDFNR02
100179|PA9-A6850R1GH250G||902000059
100179|PA9-A6850R1GH250G/R00||902000059
100179|PA9-A6850R1GH80G||902000059
100179|PA9-A6850R1GH80G/R00||902000059
100676|PA9-A6920R2GH40G||106813044
100097|PA9-AR6610NQ77I53470R/R06||AA495
100097|PA9-ARK6610NQ77I53470R2||AA495
100097|PA9-ARK6610NQ77I53470R2/R06||AA495
120168|PA9-B6404UA1R2SSD120/R00||NAH0138
104163|PA9-BOXER6614A1MR2CF32||3009171
100816|PA9-CV05R2CF8NEWHELIXL||18772
100816|PA9-CV05R2CF8NEWHELIXL/R00||18772
101750|PA9-G201PQ354R2RED||PC-2U_V2
100816|PA9-GBSW5R4MS32NHELIXL||19569
100816|PA9-GBSW5R4MS32NHELIXL/R00||19569
100816|PA9-GBSW5R4MS32NHELIXL/R01||19569
100816|PA9-GBSW5R4MS32NHELIXL/R02||19569/701773
100816|PA9-GOVATW945GSER1CF||8292
100816|PA9-GOVATW945GSER1CF/R00||8292
100816|PA9-GOVATW945GSER1CF/R01||8292
100816|PA9-GOVATW945GSER1CF/R02||8292
100816|PA9-GOVATW945GSER1CF/R03||8292
100816|PA9-GOVATW945GSER1CF/R04||8292
100816|PA9-GOVATW945GSER1CF/R05||8292
100816|PA9-GOVATW945GSER1CF/R06||8292
100816|PA9-GOVATW945GSER1CF/R07||8292
100816|PA9-GOVATW945GSER1CF/R08||8292
100816|PA9-GOVATWPV4552R1CF2||11446
100816|PA9-GOVATWPV4552R1CF2/R00||11446
100816|PA9-GOVATWPV4552R1CF8||11893
100816|PA9-GOVATWPV4552R1CF8/R00||11893
100816|PA9-GOVATWPV4552R1CF8/R01||11893
100816|PA9-GOVATWPV4552R1CF8/R02||11893
100816|PA9-GOVATWPV4552R1CF8L||11907
100816|PA9-GOVATWPV4552R1CF8L/R01||11907
100816|PA9-GOVATWPV4552R1CF8L/R02||11907
100816|PA9-GOVATWPV4552R1CF8L/R03||11907
104096|PA9-HBFCU792CWR8SSD240||ITXPCFCU792CW
103999|PA9-HBJBC390R4SSD500||8040053
100816|PA9-HELIXWPV4552R1CF8||12267
100816|PA9-HELIXWPV4552R1CF8/R00||12749
100816|PA9-HELIXWPV4552R1CF8/R01||12267
103827|PA9-IVS110ALR4MS32/R02||1401130100003
103827|PA9-IVS110ALR4MS32/R03||1401130100003
100816|PA9-JBC372N2600R1CF8||11471
100816|PA9-JBC372N2600R1CF8/R00||11471
102351|PA9-JBC375F532WR4SSD120/R00||PCWIFI
102863|PA9-P1000W9150R1GD/P||384116
102863|PA9-P1000W9150R1GD/P/R00||384116
102863|PA9-P1000W9150R1GD/P/R01||384116
101750|PA9-R2100GBPQ354R2RED||PC-2U_V2
101750|PA9-R2100GBPQ354R2RED/R00||PC-2U_V2
101750|PA9-R2100GBPQ354R2RED/R01||PC-2U_V2
101750|PA9-R2100GBPQ354R2RED/R02||PC-2U_V2
101750|PA9-R2100GBPQ354R2RED/R03||PC-2U_V2
101750|PA9-R2100GBPQ354R2RED/R04||PC-2U_V2
100097|PA9-R305I9454R2GB||MMIPC02
100097|PA9-R305I9454R2GB/R00||MMIPC02
100097|PA9-R305I9454R2GB/R01||MMIPC02
100097|PA9-R305I9454R2GB/R02||MMIPC02
100097|PA9-R305I9454R2GB/R03||MMIPC02
100097|PA9-R305I9454R2GB/R04||MMIPC02
100097|PA9-R305I9454R2GB/R05||MMIPC02
100097|PA9-R305I9454R2GB/R06||MMIPC02
100097|PA9-R305I9454R2GB/R07||MMIPC02
100097|PA9-R305I9454R2GB/R08||MMIPC02
100097|PA9-R305I9454R2GB/R09||MMIPC02
100097|PA9-R305I9454R2GB/R10||MMIPC02
100097|PA9-R305I9454R2GB/R11||MMIPC02
100097|PA9-R305I9454R2GB/R12||MMIPC02
100097|PA9-R305I9454R2GB/R13||MMIPC02
100097|PA9-R305I9454R2GB/R14||MMIPC02
100097|PA9-R305I9454R2GB/R15||MMIPC02
100097|PA9-R305I9454R2GB/R16||MMIPC02
100097|PA9-R305I9454R2GB/R17||MMIPC02
100097|PA9-R305I9454R2GB/R18||MMIPC02
100097|PA9-R305I9454R2GB/R19||MMIPC02
100097|PA9-R305I9454R2GB/R20||MMIPC02
100097|PA9-R305I9454R2GB/R21||MMIPC02
100097|PA9-R305I9454R2GB/R22||MMIPC02
100097|PA9-R305I9454R2GB/R23||MMIPC02
100097|PA9-R305I9454R2GB/R24||MMIPC02
100097|PA9-R305I9454R2GB/R27||MMIPC02
100097|PA9-R305IH610R8GB/R00||MMIPC07
100097|PA9-R305IH610R8GB/R02||MMIPC07
100097|PA9-R305IH610R8GB/R03||MMIPC07
100097|PA9-R305IH610R8GB/R04||MMIPC07
100097|PA9-R305IH610R8GB/R05||MMIPC07
100097|PA9-R305IH610R8GB/R06||MMIPC07
100097|PA9-R305IH610R8GB/R08||MMIPC07
100097|PA9-R305IH610R8GB/R09||MMIPC07
100097|PA9-R305IH610R8GB/R10||MMIPC07
100097|PA9-R305IH610R8GB/R11||MMIPC07
100097|PA9-R305IMBAH61AR2GB||MMIPC02
100097|PA9-R305IMBAH61AR2GB/R00||MMIPC02
150109|PA9-R360GBKG45AR2G160||AAAINT001
100344|PA9-RMC2S2INTS3420R12HD||1002000597
103589|PA9-UIBX250R4SSD120||280022
103589|PA9-UIBX250R4SSD120/R00||280022
102340|PA9-UIBX250R4SSD60||WZ00000244
101623|PA9-UIBX250R4SSD60/R02||228130602
101623|PA9-UIBX250R4SSD60/R03||228130602
101623|PA9-UIBX250R4SSD60/R04||228130602
101623|PA9-UIBX250R4SSD60/R05||228130602
101623|PA9-UIBX250R4SSD60/R06||228130602
101623|PA9-UIBX250R4SSD60/R07||228130602
101623|PA9-UIBX250R4SSD60/R08||228130602
101623|PA9-UIBX250R4SSD60/R09||228130602
120168|PA9-UIBX250SSD120/R00||NAH0162
100816|PA9-WPV4552R1CF8HELIX||12749
100816|PA9-WPV4552R1CF8HELIX/R00||12610
100816|PA9-WPV4552R1CF8HELIX/R01||12749
100816|PA9-WPV4552R1CF8HELIX/R05||12610
100816|PA9-WPV4552R1CF8HELIX/R06||12749
100816|PA9-WPV4552R1CF8HELIXL||12610
100816|PA9-WPV4552R1CF8HELIXL/R00||17881
100816|PA9-WPV4552R1CF8HELIXL/R01||17881
100816|PA9-WPV4552R1CF8HEL-TE||12267
100816|PA9-WPV4552R1CF8NEWHELIXL||17881-OBS
100816|PA9-WPV4552R1CF8NEWHELIXL/R00||17881
120060|PAA060F||1030000646-OBS
110260|PACKAGE-SMD05-SAM||E12004392
101544|PAL-375-461||FL0073
102202|PANLED-600X600-CW||LITPANLED600X600CW
102109|PANLED-600X600-NW-V2||MONPANLED47
103283|PANLED-D130-12W-WW||NOCOD4779439
102202|PANLED-D300-20W-WW||LITPANLEDD30020WWW
101848|PARKARE-8552150112||I9SE054SC01
101848|PARKARE-M9MP2052001||Nº PLANO M6318020007
100816|PB0-104LVDS1000NSELF||15663
100816|PB0-104LVDS1000NSELF/R02||15663
100392|PB0-104PH102768TLVDS/PCAP3/R00||6014801
100392|PB0-104PH102768TLVDS/PCAP3/R01||6014801
100392|PB0-104PH102768TLVDS/PCAP3/R02||6014801
100392|PB0-104PH102768TLVDS/PCAP3/R03||6014801
100392|PB0-104PH102768TLVDS/PCAP3/R04||6017968
100392|PB0-104PH102768TLVDS/PCAP3/R05||6017968
100392|PB0-104PH102768TLVDS/PCAP3/R06||6017968
100392|PB0-104PH102768TLVDS/PCAP3/R07||6017968
100816|PB0-121LEDVGATOUCH||10432
110448|PB-0927ME-05-Q||54008
100042|PB-09N23P-01-Q||10ZUM2800.0034.972
100097|PB0-DM170GMSTR/R00||951000000
100888|PB0-DMF17A/R-R11/VAR||4606-0017
100888|PB0-DMF17A/R-R20/VAR||4606-0017
100816|PB0-PD64VT8DC||13391
100816|PB0-PD64VT8DC/R00||13391
110574|PB0-PH800480TYAT070DVI/P||1310501670000-OBS
110574|PB0-PH800480TYAT070DVI/P/R00||1310501670000-OBS
110574|PB0-PH800480TYAT070DVI/P/R01||1310501670000-OBS
110574|PB0-PH800480TYAT070DVI/P02||1310501670000
100508|PB0-PH800480TYAT070DVI/P04||ART00000430000662
100508|PB0-PH800480TYAT070DVI/P04/R00||ART00000430000662
100508|PB0-PH800480TYAT070DVI/P04/R01||ART00000430000662
110438|PB0-PORTATIL-LENOVO/B507080EU||1203000399
100676|PB10-P5150AR1GH160G||TRB.110081
102978|PB10-P5190A622A4B160G||100024384
102863|PB10-PORTATIL454G32MN||383034
102863|PB10-PORTATILHP6360||383034
102863|PB10-PORTP255-M54||383034
100593|PB-1220PE-12Q||591622
100593|PB-1220PEW4Q||591123
100768|PB-12N23P-05Q||MM3300005
101208|PB-12N23P-12-Q||9259
110477|PB6-W843J760R32||581000299
100816|PB7-64LN270GR512C8CVI||13395
100816|PB7-64N945G2R512C8CVI/R00||7770
100816|PB7-64N945G2R512C8CVI/R03||7770
100816|PB7-64N945G2R512C8CVI/R04||7771
100816|PB7-64N945G2R512C8CVI/R05||7771
100816|PB7-64N945G2R512C8CVI/R06||7771
100816|PB7-64N945G2R512C8CVI/R07||7771
100816|PB7-64N945G2R512C8CVI/R09||7770
100816|PB7-64N945G2R512C8CVI/R10||7770
100816|PB7-64N945G2R512C8CVI/R11||7770
100816|PB7-64N945G2R512C8CVI/R12||7770
100816|PB7-64N945G2R512C8CVI/R13||7770
100816|PB7-64N945G2R512CF8CVI||7770
100688|PB7-AFL12LXR512||ML7600-0015-00
100688|PB7-AFL12LXR512/R00||ML7600-0015-00
100688|PB7-AFL12LXR512/R01||ML7600-0015-00
100688|PB7-AFL12LXR512/R02||ML7600-0015-00
100688|PB7-AFL12LXR512/R03||ML7600-0015-00
100688|PB7-AFL12LXR512/R04||ML7600-0015-00
100688|PB7-AFL12N270R1/R00||ML7600-0019-00
101280|PB8-AFL07N270R1CF8||124060025-G
101280|PB8-AFL07N270R1CF8/R00||124060025-G
101280|PB8-AFL07N270R1CF8/R01||124060025-G
100688|PB8-AFL08N2701G||ML7600-0022-00
100688|PB8-AFL12N2702G||ML7600-0020-00
100688|PB8-AFL12N270R1G/R00||ML7600-0019-00
100688|PB8-AFL12N270R1G/R01||ML7600-0019-00
100688|PB8-AFL12N270R1G/R02||ML7600-0019-00
100688|PB8-AFL12N270R1G/R03||ML7600-0019-00
100688|PB8-AFL12N270R1G/R04||ML7600-0019-00
100688|PB8-AFL12N270R1G/R05||ML7600-0019-00
100688|PB8-AFL12N270R1G/R06||ML7600-0019-00
100688|PB8-AFL12N270R1G/R07||ML7600-0019-00
100688|PB8-AFL12N270R1G/R08||PR1001-0001-00
100688|PB8-AFL12N270R1G/R09||PR1001-0001-00
100816|PB8-AFL15N270CF4R1||9079
104093|PB8-AFLW07AR2MS32/R02||P-101000
130075|PB8-GB05K6612R512||40110005229
100816|PB8-N945G2CVIR1CF8TTL/R02||8561
